,chr,start,end,saf,gene_name,SAF_stratified_label
83478,chr22,41200000,41400000,0.6585,RANGAP1,High_SAF
83480,chr22,41200000,41400000,0.6585,ZC3H7B,High_SAF
83482,chr22,41200000,41400000,0.6585,TEF,High_SAF
83484,chr22,41400000,41600000,0.6585,TOB2,High_SAF
83486,chr22,41400000,41600000,0.6585,ACO2,High_SAF
83488,chr22,41400000,41600000,0.6585,PHF5A,High_SAF
83490,chr22,41400000,41600000,0.6585,POLR3H,High_SAF
83492,chr22,41400000,41600000,0.6585,CSDC2,High_SAF
83494,chr22,41400000,41600000,0.6585,LOC105373044,High_SAF
83496,chr22,41400000,41600000,0.6585,PMM1,High_SAF
83498,chr22,41600000,41800000,0.66,DESI1,High_SAF
83500,chr22,41600000,41800000,0.66,XRCC6,High_SAF
83502,chr22,41600000,41800000,0.66,SNU13,High_SAF
83504,chr22,41600000,41800000,0.66,C22orf46P,High_SAF
83506,chr22,41600000,41800000,0.66,MEI1,High_SAF
83508,chr22,41800000,42000000,0.594,CCDC134,High_SAF
83510,chr22,41800000,42000000,0.594,SREBF2,High_SAF
83512,chr22,41800000,42000000,0.594,SHISA8,High_SAF
83514,chr22,41800000,42000000,0.594,TNFRSF13C,High_SAF
83516,chr22,41800000,42000000,0.594,CENPM,High_SAF
83518,chr22,41800000,42000000,0.594,SMIM45,High_SAF
83520,chr22,41800000,42000000,0.594,SEPTIN3,High_SAF
83522,chr22,41800000,42000000,0.594,WBP2NL,High_SAF
83524,chr22,42000000,42200000,0.5725,NAGA,High_SAF
83526,chr22,42000000,42200000,0.5725,PHETA2,High_SAF
83528,chr22,42000000,42200000,0.5725,SMDT1,High_SAF
83530,chr22,42000000,42200000,0.5725,NDUFA6,High_SAF
83532,chr22,42000000,42200000,0.5725,NDUFA6-DT,High_SAF
83534,chr22,42000000,42200000,0.5725,OLA1P1,High_SAF
83536,chr22,42000000,42200000,0.5725,CYP2D6,High_SAF
83538,chr22,42000000,42200000,0.5725,CYP2D7,High_SAF
83540,chr22,42200000,42400000,0.528,TCF20,High_SAF
83542,chr22,42200000,42400000,0.528,OGFRP1,High_SAF
83544,chr22,42200000,42400000,0.528,LINC01315,High_SAF
83546,chr22,42400000,42600000,0.563,NFAM1,High_SAF
83548,chr22,42400000,42600000,0.563,SERHL,High_SAF
83550,chr22,42400000,42600000,0.563,RRP7A,High_SAF
83552,chr22,42400000,42600000,0.563,SERHL2,High_SAF
83554,chr22,42400000,42600000,0.563,POLDIP3,High_SAF
83556,chr22,42400000,42600000,0.563,RRP7BP,High_SAF
83558,chr22,42600000,42800000,0.4755,RNU12 RNU12-2P,High_SAF
83560,chr22,42600000,42800000,0.4755,CYB5R3,High_SAF
83562,chr22,42600000,42800000,0.4755,A4GALT,High_SAF
83564,chr22,42800000,43000000,0.4435,ARFGAP3,High_SAF
83566,chr22,42800000,43000000,0.4435,PACSIN2,High_SAF
83568,chr22,43000000,43200000,0.359,TTLL1,High_SAF
83570,chr22,43000000,43200000,0.359,BIK,High_SAF
83572,chr22,43000000,43200000,0.359,MCAT,High_SAF
83574,chr22,43000000,43200000,0.359,TSPO,High_SAF
83576,chr22,43000000,43200000,0.359,TTLL12,High_SAF
83578,chr22,43200000,43400000,0.153,SCUBE1-AS1,Medium_SAF
83580,chr22,43200000,43400000,0.153,SCUBE1,Medium_SAF
83582,chr22,43400000,43600000,0.0985,MPPED1,Medium_SAF
83584,chr22,43400000,43600000,0.0985,EFCAB6,Medium_SAF
83586,chr22,43800000,44000000,0.1385,SULT4A1,Medium_SAF
83588,chr22,43800000,44000000,0.1385,PNPLA5,Medium_SAF
83590,chr22,43800000,44000000,0.1385,PNPLA3,Medium_SAF
83592,chr22,43800000,44000000,0.1385,SAMM50,Medium_SAF
83594,chr22,43800000,44000000,0.1385,RPL35AP36,Medium_SAF
83596,chr22,43800000,44000000,0.1385,PARVB,Medium_SAF
83598,chr22,44000000,44200000,0.1645,PARVG,Medium_SAF
83600,chr22,44200000,44400000,0.168,SHISAL1,Medium_SAF
83602,chr22,44400000,44600000,0.1845,RTL6,Medium_SAF
83604,chr22,44600000,44800000,0.196,LINC00229,High_SAF
83606,chr22,44600000,44800000,0.196,PRR5,High_SAF
83608,chr22,44600000,44800000,0.196,PRR5 PRR5-ARHGAP8,High_SAF
83610,chr22,44600000,44800000,0.196,PRR5-ARHGAP8,High_SAF
83612,chr22,44600000,44800000,0.196,ARHGAP8,High_SAF
83616,chr22,45000000,45200000,0.272,PHF21B,High_SAF
83617,chr22,45000000,45200000,0.272,PHF21B,High_SAF
83618,chr22,45000000,45200000,0.272,PHF21B,High_SAF
83620,chr22,45000000,45200000,0.272,NUP50-DT,High_SAF
83623,chr22,45000000,45200000,0.272,NUP50,High_SAF
83624,chr22,45000000,45200000,0.272,NUP50,High_SAF
83626,chr22,45200000,45400000,0.3255,KIAA0930,High_SAF
83628,chr22,45200000,45400000,0.3255,UPK3A,High_SAF
83630,chr22,45200000,45400000,0.3255,FAM118A,High_SAF
83632,chr22,45400000,45600000,0.3765,SMC1B,High_SAF
83634,chr22,45400000,45600000,0.3765,RIBC2,High_SAF
83636,chr22,45400000,45600000,0.3765,FBLN1,High_SAF
83638,chr22,45600000,45800000,0.3855,LINC01589,High_SAF
83640,chr22,45600000,45800000,0.3855,ATXN10,High_SAF
83642,chr22,45800000,46000000,0.372,WNT7B,High_SAF
83644,chr22,46000000,46200000,0.3955,PRR34-AS1,High_SAF
83646,chr22,46000000,46200000,0.3955,MIRLET7BHG,High_SAF
83648,chr22,46000000,46200000,0.3955,PPARA,High_SAF
83650,chr22,46200000,46400000,0.334,CDPF1,High_SAF
83652,chr22,46200000,46400000,0.334,PKDREJ,High_SAF
83654,chr22,46200000,46400000,0.334,TTC38,High_SAF
83656,chr22,46200000,46400000,0.334,GTSE1,High_SAF
83658,chr22,46200000,46400000,0.334,TRMU,High_SAF
83660,chr22,46400000,46600000,0.296,CELSR1,High_SAF
83662,chr22,46400000,46600000,0.296,GRAMD4,High_SAF
83664,chr22,46600000,46800000,0.2035,CERK,High_SAF
83666,chr22,46600000,46800000,0.2035,TBC1D22A,High_SAF
83668,chr22,47400000,47600000,0.0615,LINC01644,Medium_SAF
83670,chr22,47600000,47800000,0.0635,LINC00898,Medium_SAF
83672,chr22,47600000,47800000,0.0635,EPIC1,Medium_SAF
83674,chr22,48400000,48600000,0.0635,TAFA5,Medium_SAF
83676,chr22,48400000,48600000,0.0635,LOC284933,Medium_SAF
83678,chr22,49000000,49200000,0.0695,NHIP,Medium_SAF
83680,chr22,49400000,49600000,0.0805,MIR3667HG,Medium_SAF
83682,chr22,49800000,50000000,0.2965,BRD1,High_SAF
83684,chr22,49800000,50000000,0.2965,ZBED4,High_SAF
83686,chr22,49800000,50000000,0.2965,ALG12,High_SAF
83688,chr22,49800000,50000000,0.2965,CRELD2,High_SAF
83690,chr22,49800000,50000000,0.2965,PIM3,High_SAF
83692,chr22,50000000,50200000,0.3575,MLC1,High_SAF
83694,chr22,50000000,50200000,0.3575,MOV10L1,High_SAF
83696,chr22,50000000,50200000,0.3575,PANX2,High_SAF
83698,chr22,50000000,50200000,0.3575,TRABD,High_SAF
83700,chr22,50200000,50400000,0.4735,SELENOO,High_SAF
83702,chr22,50200000,50400000,0.4735,TUBGCP6,High_SAF
83704,chr22,50200000,50400000,0.4735,HDAC10,High_SAF
83706,chr22,50200000,50400000,0.4735,MAPK12,High_SAF
83708,chr22,50200000,50400000,0.4735,MAPK11,High_SAF
83710,chr22,50200000,50400000,0.4735,PLXNB2,High_SAF
83712,chr22,50200000,50400000,0.4735,DENND6B,High_SAF
83714,chr22,50200000,50400000,0.4735,PPP6R2,High_SAF
83716,chr22,50400000,50600000,0.508,SBF1,High_SAF
83718,chr22,50400000,50600000,0.508,ADM2,High_SAF
83720,chr22,50400000,50600000,0.508,MIOX,High_SAF
83722,chr22,50400000,50600000,0.508,LMF2,High_SAF
83724,chr22,50400000,50600000,0.508,NCAPH2,High_SAF
83726,chr22,50400000,50600000,0.508,SCO2,High_SAF
83728,chr22,50400000,50600000,0.508,TYMP,High_SAF
83730,chr22,50400000,50600000,0.508,ODF3B,High_SAF
83732,chr22,50400000,50600000,0.508,KLHDC7B-DT,High_SAF
83734,chr22,50400000,50600000,0.508,KLHDC7B,High_SAF
83736,chr22,50400000,50600000,0.508,SYCE3,High_SAF
83738,chr22,50400000,50600000,0.508,CPT1B,High_SAF
83740,chr22,50400000,50600000,0.508,CHKB-CPT1B,High_SAF
83742,chr22,50400000,50600000,0.508,CHKB,High_SAF
83744,chr22,50400000,50600000,0.508,CHKB-DT,High_SAF
83746,chrX,2800000,3000000,0.184,GYG2,Medium_SAF
83749,chrX,2800000,3000000,0.184,ARSD,Medium_SAF
83750,chrX,2800000,3000000,0.184,ARSD,Medium_SAF
83752,chrX,2800000,3000000,0.184,ARSL,Medium_SAF
83754,chrX,3000000,3200000,0.167,ARSF,Medium_SAF
83755,chrX,3000000,3200000,0.167,ARSF,Medium_SAF
83757,chrX,3200000,3400000,0.172,LINC01546,Medium_SAF
83759,chrX,3200000,3400000,0.172,MXRA5,Medium_SAF
83761,chrX,3600000,3800000,0.132,PRKX,Medium_SAF
83763,chrX,4400000,4600000,0.038,ERVH-2,Low_SAF
83768,chrX,6000000,6200000,0.061,NLGN4X,Medium_SAF
83769,chrX,6000000,6200000,0.061,NLGN4X,Medium_SAF
83770,chrX,6000000,6200000,0.061,NLGN4X,Medium_SAF
83771,chrX,6000000,6200000,0.061,NLGN4X,Medium_SAF
83773,chrX,6200000,6400000,0.068,LOC105373156,Medium_SAF
83775,chrX,6400000,6600000,0.063,RPS5P8,Medium_SAF
83778,chrX,6400000,6600000,0.063,VCX3A,Medium_SAF
83779,chrX,6400000,6600000,0.063,VCX3A,Medium_SAF
83781,chrX,7000000,7200000,0.117,PUDP,Medium_SAF
83783,chrX,7000000,7200000,0.117,STS,Medium_SAF
83786,chrX,7000000,7200000,0.117,MIR4767,Medium_SAF
83787,chrX,7000000,7200000,0.117,MIR4767,Medium_SAF
83789,chrX,7800000,8000000,0.037,VCX,Low_SAF
83790,chrX,7800000,8000000,0.037,VCX,Low_SAF
83792,chrX,7800000,8000000,0.037,PNPLA4,Low_SAF
83793,chrX,7800000,8000000,0.037,PNPLA4,Low_SAF
83795,chrX,8400000,8600000,0.044,VCX VCX3B,Medium_SAF
83797,chrX,8600000,8800000,0.047,ANOS1,Medium_SAF
83799,chrX,8800000,9000000,0.074,FAM9A,Medium_SAF
83801,chrX,9000000,9200000,0.104,FAM9B,Medium_SAF
83805,chrX,9400000,9600000,0.103,TBL1X,Medium_SAF
83806,chrX,9400000,9600000,0.103,TBL1X,Medium_SAF
83807,chrX,9400000,9600000,0.103,TBL1X,Medium_SAF
83809,chrX,9600000,9800000,0.099,GPR143,Medium_SAF
83811,chrX,9600000,9800000,0.099,SHROOM2,Medium_SAF
83813,chrX,9800000,10000000,0.101,EIF5P1,Medium_SAF
83816,chrX,10000000,10200000,0.132,WWC3,Medium_SAF
83817,chrX,10000000,10200000,0.132,WWC3,Medium_SAF
83821,chrX,10000000,10200000,0.132,CLCN4,Medium_SAF
83822,chrX,10000000,10200000,0.132,CLCN4,Medium_SAF
83823,chrX,10000000,10200000,0.132,CLCN4,Medium_SAF
83828,chrX,10400000,10600000,0.152,MID1,Medium_SAF
83829,chrX,10400000,10600000,0.152,MID1,Medium_SAF
83830,chrX,10400000,10600000,0.152,MID1,Medium_SAF
83831,chrX,10400000,10600000,0.152,MID1,Medium_SAF
83833,chrX,11000000,11200000,0.116,HCCS,Medium_SAF
83835,chrX,11200000,11400000,0.112,ARHGAP6,Medium_SAF
83837,chrX,11200000,11400000,0.112,AMELX,Medium_SAF
83839,chrX,11600000,11800000,0.084,MSL3,Medium_SAF
83841,chrX,11800000,12000000,0.079,FRMPD4,Medium_SAF
83843,chrX,12600000,12800000,0.078,PRPS2,Medium_SAF
83845,chrX,12800000,13000000,0.072,TLR7,Medium_SAF
83847,chrX,12800000,13000000,0.072,TLR8,Medium_SAF
83849,chrX,12800000,13000000,0.072,TMSB4X,Medium_SAF
83853,chrX,13000000,13200000,0.082,FAM9C,Medium_SAF
83854,chrX,13000000,13200000,0.082,FAM9C,Medium_SAF
83855,chrX,13000000,13200000,0.082,FAM9C,Medium_SAF
83857,chrX,13200000,13400000,0.105,LINC02154,Medium_SAF
83859,chrX,13200000,13400000,0.105,ATXN3L,Medium_SAF
83861,chrX,13200000,13400000,0.105,LINC01203,Medium_SAF
83863,chrX,13200000,13400000,0.105,GPX1P1,Medium_SAF
83865,chrX,13400000,13600000,0.071,EGFL6,Medium_SAF
83867,chrX,13600000,13800000,0.06,TCEANC,Medium_SAF
83869,chrX,13600000,13800000,0.06,RAB9A,Medium_SAF
83871,chrX,13600000,13800000,0.06,TRAPPC2,Medium_SAF
83874,chrX,13600000,13800000,0.06,OFD1,Medium_SAF
83875,chrX,13600000,13800000,0.06,OFD1,Medium_SAF
83878,chrX,13600000,13800000,0.06,GPM6B,Medium_SAF
83879,chrX,13600000,13800000,0.06,GPM6B,Medium_SAF
83881,chrX,14000000,14200000,0.064,GEMIN8,Medium_SAF
83883,chrX,14400000,14600000,0.06,GLRA2,Medium_SAF
83885,chrX,14800000,15000000,0.082,FANCB,Medium_SAF
83887,chrX,14800000,15000000,0.082,MOSPD2,Medium_SAF
83889,chrX,15200000,15400000,0.063,ASB11,Medium_SAF
83891,chrX,15200000,15400000,0.063,PIGA,Medium_SAF
83893,chrX,15200000,15400000,0.063,VEGFD,Medium_SAF
83895,chrX,15200000,15400000,0.063,ASB9,Medium_SAF
83897,chrX,15400000,15600000,0.073,BMX,Medium_SAF
83899,chrX,15400000,15600000,0.073,PIR,Medium_SAF
83901,chrX,15600000,15800000,0.082,ACE2,Medium_SAF
83903,chrX,15600000,15800000,0.082,CLTRN,Medium_SAF
83905,chrX,15600000,15800000,0.082,CA5BP1,Medium_SAF
83907,chrX,15600000,15800000,0.082,CA5B,Medium_SAF
83910,chrX,15600000,15800000,0.082,ZRSR2,Medium_SAF
83911,chrX,15600000,15800000,0.082,ZRSR2,Medium_SAF
83915,chrX,15800000,16000000,0.072,AP1S2,Medium_SAF
83916,chrX,15800000,16000000,0.072,AP1S2,Medium_SAF
83917,chrX,15800000,16000000,0.072,AP1S2,Medium_SAF
83919,chrX,16000000,16200000,0.082,GRPR,Medium_SAF
83921,chrX,16000000,16200000,0.082,RPL6P30,Medium_SAF
83923,chrX,16600000,16800000,0.096,S100G,Medium_SAF
83925,chrX,16600000,16800000,0.096,CTPS2,Medium_SAF
83927,chrX,16600000,16800000,0.096,SYAP1,Medium_SAF
83929,chrX,16600000,16800000,0.096,TXLNG,Medium_SAF
83931,chrX,16800000,17000000,0.072,RBBP7,Medium_SAF
83933,chrX,16800000,17000000,0.072,RNU4-6P,Medium_SAF
83935,chrX,16800000,17000000,0.072,REPS2,Medium_SAF
83939,chrX,17200000,17400000,0.054,NHS,Medium_SAF
83940,chrX,17200000,17400000,0.054,NHS,Medium_SAF
83941,chrX,17200000,17400000,0.054,NHS,Medium_SAF
83943,chrX,17600000,17800000,0.072,SCML1,Medium_SAF
83945,chrX,17800000,18000000,0.043,RAI2,Low_SAF
83947,chrX,18200000,18400000,0.058,BEND2,Medium_SAF
83949,chrX,18200000,18400000,0.058,SCML2,Medium_SAF
83952,chrX,18400000,18600000,0.086,CDKL5,Medium_SAF
83953,chrX,18400000,18600000,0.086,CDKL5,Medium_SAF
83955,chrX,18600000,18800000,0.07,RS1,Medium_SAF
83957,chrX,18600000,18800000,0.07,PPEF1,Medium_SAF
83959,chrX,18800000,19000000,0.077,PHKA2,Medium_SAF
83961,chrX,18800000,19000000,0.077,LOC101928415,Medium_SAF
83963,chrX,19000000,19200000,0.07,ADGRG2,Medium_SAF
83965,chrX,19200000,19400000,0.063,PDHA1,Medium_SAF
83967,chrX,19400000,19600000,0.084,MAP3K15,Medium_SAF
83970,chrX,19400000,19600000,0.084,SH3KBP1,Medium_SAF
83971,chrX,19400000,19600000,0.084,SH3KBP1,Medium_SAF
83974,chrX,19800000,20000000,0.106,BCLAF3,Medium_SAF
83977,chrX,19800000,20000000,0.106,LOC729609,Medium_SAF
83979,chrX,20000000,20200000,0.114,MAP7D2,Medium_SAF
83981,chrX,20000000,20200000,0.114,EIF1AX,Medium_SAF
83984,chrX,20200000,20400000,0.117,RPS6KA3,Medium_SAF
83985,chrX,20200000,20400000,0.117,RPS6KA3,Medium_SAF
83987,chrX,21200000,21400000,0.057,CNKSR2,Medium_SAF
83989,chrX,21600000,21800000,0.056,KLHL34,Medium_SAF
83990,chrX,21600000,21800000,0.056,KLHL34,Medium_SAF
83992,chrX,21600000,21800000,0.056,SMPX,Medium_SAF
83993,chrX,21600000,21800000,0.056,SMPX,Medium_SAF
83995,chrX,21800000,22000000,0.098,MBTPS2,Medium_SAF
83997,chrX,21800000,22000000,0.098,YY2,Medium_SAF
83999,chrX,21800000,22000000,0.098,SMS,Medium_SAF
84001,chrX,22000000,22200000,0.09,PHEX,Medium_SAF
84003,chrX,22200000,22400000,0.119,CBLL2,Medium_SAF
84005,chrX,22800000,23000000,0.1,DDX53,Medium_SAF
84007,chrX,23000000,23200000,0.074,FAM3C2P,Medium_SAF
84009,chrX,23200000,23400000,0.065,PTCHD1-AS,Medium_SAF
84011,chrX,23200000,23400000,0.065,PTCHD1,Medium_SAF
84016,chrX,23600000,23800000,0.091,PRDX4,Medium_SAF
84017,chrX,23600000,23800000,0.091,PRDX4,Medium_SAF
84018,chrX,23600000,23800000,0.091,PRDX4,Medium_SAF
84019,chrX,23600000,23800000,0.091,PRDX4,Medium_SAF
84022,chrX,23600000,23800000,0.091,ACOT9,Medium_SAF
84023,chrX,23600000,23800000,0.091,ACOT9,Medium_SAF
84026,chrX,23600000,23800000,0.091,SAT1,Medium_SAF
84027,chrX,23600000,23800000,0.091,SAT1,Medium_SAF
84029,chrX,23800000,24000000,0.154,RPL9P7,Medium_SAF
84031,chrX,23800000,24000000,0.154,APOO,Medium_SAF
84033,chrX,23800000,24000000,0.154,CXorf58,Medium_SAF
84035,chrX,24000000,24200000,0.142,EIF2S3,Medium_SAF
84038,chrX,24000000,24200000,0.142,ZFX,Medium_SAF
84039,chrX,24000000,24200000,0.142,ZFX,Medium_SAF
84041,chrX,24000000,24200000,0.142,ZFX-AS1,Medium_SAF
84043,chrX,24400000,24600000,0.077,RPS26P58,Medium_SAF
84045,chrX,24400000,24600000,0.077,PDK3,Medium_SAF
84047,chrX,24600000,24800000,0.068,PCYT1B,Medium_SAF
84049,chrX,24600000,24800000,0.068,POLA1,Medium_SAF
84051,chrX,25000000,25200000,0.05,ARX,Medium_SAF
84053,chrX,25600000,25800000,0.048,RANBP1P1,Medium_SAF
84055,chrX,26000000,26200000,0.046,MAGEB6,Medium_SAF
84057,chrX,26600000,26800000,0.051,HMGA1P1,Medium_SAF
84059,chrX,27200000,27400000,0.053,LOC105373150,Medium_SAF
84061,chrX,27400000,27600000,0.062,DCAF8L2,Medium_SAF
84063,chrX,27800000,28000000,0.062,MAGEB10,Medium_SAF
84065,chrX,27800000,28000000,0.062,VKORC1P1,Medium_SAF
84067,chrX,27800000,28000000,0.062,DCAF8L1,Medium_SAF
84069,chrX,28400000,28600000,0.057,IL1RAPL1,Medium_SAF
84072,chrX,30200000,30400000,0.081,MAGEB2,Medium_SAF
84073,chrX,30200000,30400000,0.081,MAGEB2,Medium_SAF
84075,chrX,30200000,30400000,0.081,MAGEB3,Medium_SAF
84077,chrX,30200000,30400000,0.081,MAGEB4,Medium_SAF
84079,chrX,30200000,30400000,0.081,MAGEB1,Medium_SAF
84081,chrX,30200000,30400000,0.081,NR0B1,Medium_SAF
84083,chrX,30400000,30600000,0.067,TASL,Medium_SAF
84085,chrX,30600000,30800000,0.079,GK,Medium_SAF
84087,chrX,30600000,30800000,0.079,GK-IT1,Medium_SAF
84089,chrX,30800000,31000000,0.077,TAB3-AS2,Medium_SAF
84092,chrX,30800000,31000000,0.077,TAB3,Medium_SAF
84093,chrX,30800000,31000000,0.077,TAB3,Medium_SAF
84095,chrX,31000000,31200000,0.085,FTHL17,Medium_SAF
84099,chrX,31000000,31200000,0.085,DMD,Medium_SAF
84100,chrX,31000000,31200000,0.085,DMD,Medium_SAF
84101,chrX,31000000,31200000,0.085,DMD,Medium_SAF
84103,chrX,34000000,34200000,0.058,FAM47A,Medium_SAF
84106,chrX,34600000,34800000,0.115,TMEM47,Medium_SAF
84108,chrX,34800000,35000000,0.096,FAM47B,Medium_SAF
84110,chrX,35600000,35800000,0.064,MAGEB16,Medium_SAF
84111,chrX,35600000,35800000,0.064,MAGEB16,Medium_SAF
84113,chrX,35800000,36000000,0.066,CFAP47,Medium_SAF
84115,chrX,36200000,36400000,0.06,HMGB1P16,Medium_SAF
84117,chrX,36200000,36400000,0.06,RPS15AP40,Medium_SAF
84119,chrX,36600000,36800000,0.068,H2AL1Q,Medium_SAF
84122,chrX,37200000,37400000,0.088,PRRG1,Medium_SAF
84124,chrX,37400000,37600000,0.076,LANCL3,Medium_SAF
84126,chrX,37600000,37800000,0.056,XK,Medium_SAF
84128,chrX,37600000,37800000,0.056,CYBB,Medium_SAF
84130,chrX,37800000,38000000,0.076,DYNLT3,Medium_SAF
84132,chrX,37800000,38000000,0.076,H2AP,Medium_SAF
84134,chrX,38000000,38200000,0.06,SYTL5,Medium_SAF
84136,chrX,38200000,38400000,0.078,SRPX,Medium_SAF
84138,chrX,38200000,38400000,0.078,RPGR,Medium_SAF
84140,chrX,38200000,38400000,0.078,OTC,Medium_SAF
84142,chrX,38400000,38600000,0.061,TSPAN7,Medium_SAF
84144,chrX,38800000,39000000,0.09,MID1IP1,Medium_SAF
84147,chrX,38800000,39000000,0.09,MID1IP1-AS1,Medium_SAF
84148,chrX,38800000,39000000,0.09,MID1IP1-AS1,Medium_SAF
84150,chrX,39200000,39400000,0.071,LINC01281,Medium_SAF
84152,chrX,39600000,39800000,0.107,GAPDHP1,Medium_SAF
84155,chrX,40000000,40200000,0.152,BCOR,Medium_SAF
84156,chrX,40000000,40200000,0.152,BCOR,Medium_SAF
84158,chrX,40200000,40400000,0.103,LOC101927476,Medium_SAF
84162,chrX,40400000,40600000,0.166,ATP6AP2,Medium_SAF
84163,chrX,40400000,40600000,0.166,ATP6AP2,Medium_SAF
84164,chrX,40400000,40600000,0.166,ATP6AP2,Medium_SAF
84166,chrX,40600000,40800000,0.199,MPC1L,High_SAF
84168,chrX,40600000,40800000,0.199,CXorf38,High_SAF
84170,chrX,40600000,40800000,0.199,MED14,High_SAF
84172,chrX,40800000,41000000,0.204,MKRN4P,High_SAF
84174,chrX,40800000,41000000,0.204,RPL32P36,High_SAF
84178,chrX,41000000,41200000,0.199,USP9X,High_SAF
84179,chrX,41000000,41200000,0.199,USP9X,High_SAF
84180,chrX,41000000,41200000,0.199,USP9X,High_SAF
84183,chrX,41200000,41400000,0.212,DDX3X,High_SAF
84184,chrX,41200000,41400000,0.212,DDX3X,High_SAF
84187,chrX,41400000,41600000,0.183,NYX,Medium_SAF
84188,chrX,41400000,41600000,0.183,NYX,Medium_SAF
84190,chrX,41400000,41600000,0.183,CASK,Medium_SAF
84192,chrX,41600000,41800000,0.151,GPR34,Medium_SAF
84194,chrX,41600000,41800000,0.151,GPR82,Medium_SAF
84196,chrX,42000000,42200000,0.088,ATP5MC2P4,Medium_SAF
84198,chrX,42600000,42800000,0.078,PPP1R2C,Medium_SAF
84200,chrX,43000000,43200000,0.08,PINCR,Medium_SAF
84204,chrX,43600000,43800000,0.091,MAOA,Medium_SAF
84205,chrX,43600000,43800000,0.091,MAOA,Medium_SAF
84206,chrX,43600000,43800000,0.091,MAOA,Medium_SAF
84208,chrX,43800000,44000000,0.118,MAOB,Medium_SAF
84210,chrX,43800000,44000000,0.118,NDP,Medium_SAF
84212,chrX,44200000,44400000,0.14,EFHC2,Medium_SAF
84214,chrX,44400000,44600000,0.133,FUNDC1,Medium_SAF
84216,chrX,44800000,45000000,0.235,DUSP21,High_SAF
84219,chrX,44800000,45000000,0.235,KDM6A,High_SAF
84220,chrX,44800000,45000000,0.235,KDM6A,High_SAF
84222,chrX,45000000,45200000,0.235,DIPK2B,High_SAF
84224,chrX,45400000,45600000,0.366,LINC01204,High_SAF
84226,chrX,45600000,45800000,0.367,MIR222,High_SAF
84228,chrX,45600000,45800000,0.367,MIR222HG,High_SAF
84230,chrX,45800000,46000000,0.266,LINC02595,High_SAF
84232,chrX,46000000,46200000,0.259,PCNAP3,High_SAF
84234,chrX,46200000,46400000,0.364,LINC01186,High_SAF
84236,chrX,46400000,46600000,0.536,GAPDHP65,High_SAF
84238,chrX,46400000,46600000,0.536,KRBOX4,High_SAF
84240,chrX,46400000,46600000,0.536,ZNF674,High_SAF
84242,chrX,46400000,46600000,0.536,ZNF674-AS1,High_SAF
84245,chrX,46400000,46600000,0.536,CHST7,High_SAF
84246,chrX,46400000,46600000,0.536,CHST7,High_SAF
84248,chrX,46600000,46800000,0.655,SLC9A7,High_SAF
84250,chrX,46800000,47000000,0.654,RP2,High_SAF
84253,chrX,46800000,47000000,0.654,JADE3,High_SAF
84254,chrX,46800000,47000000,0.654,JADE3,High_SAF
84256,chrX,47000000,47200000,0.724,RGN,High_SAF
84258,chrX,47000000,47200000,0.724,NDUFB11,High_SAF
84260,chrX,47000000,47200000,0.724,RBM10,High_SAF
84262,chrX,47000000,47200000,0.724,UBA1,High_SAF
84264,chrX,47200000,47400000,0.708,CDK16,High_SAF
84266,chrX,47200000,47400000,0.708,USP11,High_SAF
84268,chrX,47400000,47600000,0.689,ZNF41,High_SAF
84270,chrX,47400000,47600000,0.689,NUS1P1,High_SAF
84272,chrX,47400000,47600000,0.689,ARAF,High_SAF
84274,chrX,47400000,47600000,0.689,SYN1,High_SAF
84276,chrX,47400000,47600000,0.689,TIMP1,High_SAF
84278,chrX,47600000,47800000,0.61,CFP,High_SAF
84280,chrX,47600000,47800000,0.61,ELK1,High_SAF
84282,chrX,47600000,47800000,0.61,UXT-AS1,High_SAF
84284,chrX,47600000,47800000,0.61,UXT,High_SAF
84287,chrX,47800000,48000000,0.479,ZNF81,High_SAF
84288,chrX,47800000,48000000,0.479,ZNF81,High_SAF
84290,chrX,48000000,48200000,0.453,ZNF182,High_SAF
84292,chrX,48000000,48200000,0.453,ZNF630,High_SAF
84294,chrX,48000000,48200000,0.453,SSX6P,High_SAF
84296,chrX,48000000,48200000,0.453,SSX5,High_SAF
84298,chrX,48200000,48400000,0.358,SSX1,High_SAF
84300,chrX,48200000,48400000,0.358,SSX3,High_SAF
84302,chrX,48200000,48400000,0.358,SSX4,High_SAF
84304,chrX,48400000,48600000,0.603,SSX4B,High_SAF
84306,chrX,48400000,48600000,0.603,SLC38A5,High_SAF
84308,chrX,48400000,48600000,0.603,FTSJ1,High_SAF
84310,chrX,48400000,48600000,0.603,PORCN,High_SAF
84312,chrX,48400000,48600000,0.603,EBP,High_SAF
84314,chrX,48400000,48600000,0.603,TBC1D25,High_SAF
84316,chrX,48400000,48600000,0.603,RBM3,High_SAF
84318,chrX,48400000,48600000,0.603,WDR13,High_SAF
84320,chrX,48600000,48800000,0.615,WAS,High_SAF
84322,chrX,48600000,48800000,0.615,SUV39H1,High_SAF
84324,chrX,48600000,48800000,0.615,GLOD5,High_SAF
84326,chrX,48600000,48800000,0.615,GATA1,High_SAF
84328,chrX,48800000,49000000,0.617,HDAC6,High_SAF
84330,chrX,48800000,49000000,0.617,PCSK1N,High_SAF
84332,chrX,48800000,49000000,0.617,TIMM17B,High_SAF
84334,chrX,48800000,49000000,0.617,PQBP1,High_SAF
84336,chrX,48800000,49000000,0.617,SLC35A2,High_SAF
