,chr,start,end,saf,gene_name,SAF_stratified_label
68105,chr14,22000000,22200000,0.3045,TRAV21,Medium_SAF
68107,chr14,22000000,22200000,0.3045,TRAV22,Medium_SAF
68109,chr14,22000000,22200000,0.3045,TRAV23DV6,Medium_SAF
68111,chr14,22000000,22200000,0.3045,TRAV25,Medium_SAF
68113,chr14,22000000,22200000,0.3045,TRAV27,Medium_SAF
68115,chr14,22000000,22200000,0.3045,TRAV29DV5,Medium_SAF
68117,chr14,22200000,22400000,0.309,TRAV34,Medium_SAF
68119,chr14,22200000,22400000,0.309,TRAV36DV7,Medium_SAF
68121,chr14,22200000,22400000,0.309,TRAV38-2DV8,Medium_SAF
68123,chr14,22200000,22400000,0.309,TRAV39,Medium_SAF
68125,chr14,22400000,22600000,0.343,TRDV2,Medium_SAF
68126,chr14,22400000,22600000,0.343,TRDV2,Medium_SAF
68128,chr14,22400000,22600000,0.343,TRD-AS1,Medium_SAF
68129,chr14,22400000,22600000,0.343,TRD-AS1,Medium_SAF
68131,chr14,22400000,22600000,0.343,TRDD3,Medium_SAF
68132,chr14,22400000,22600000,0.343,TRDD3,Medium_SAF
68134,chr14,22400000,22600000,0.343,TRDJ4,Medium_SAF
68135,chr14,22400000,22600000,0.343,TRDJ4,Medium_SAF
68137,chr14,22400000,22600000,0.343,TRDJ2,Medium_SAF
68138,chr14,22400000,22600000,0.343,TRDJ2,Medium_SAF
68140,chr14,22400000,22600000,0.343,TRDV3,Medium_SAF
68141,chr14,22400000,22600000,0.343,TRDV3,Medium_SAF
68143,chr14,22400000,22600000,0.343,TRAJ58,Medium_SAF
68144,chr14,22400000,22600000,0.343,TRAJ58,Medium_SAF
68146,chr14,22400000,22600000,0.343,TRAJ48,Medium_SAF
68147,chr14,22400000,22600000,0.343,TRAJ48,Medium_SAF
68149,chr14,22400000,22600000,0.343,TRAJ47,Medium_SAF
68150,chr14,22400000,22600000,0.343,TRAJ47,Medium_SAF
68152,chr14,22400000,22600000,0.343,TRAJ45,Medium_SAF
68153,chr14,22400000,22600000,0.343,TRAJ45,Medium_SAF
68155,chr14,22400000,22600000,0.343,TRAJ43,Medium_SAF
68156,chr14,22400000,22600000,0.343,TRAJ43,Medium_SAF
68158,chr14,22400000,22600000,0.343,TRAJ34,Medium_SAF
68159,chr14,22400000,22600000,0.343,TRAJ34,Medium_SAF
68161,chr14,22400000,22600000,0.343,TRAJ23,Medium_SAF
68162,chr14,22400000,22600000,0.343,TRAJ23,Medium_SAF
68164,chr14,22400000,22600000,0.343,TRAJ7,Medium_SAF
68165,chr14,22400000,22600000,0.343,TRAJ7,Medium_SAF
68167,chr14,22400000,22600000,0.343,TRAJ6,Medium_SAF
68168,chr14,22400000,22600000,0.343,TRAJ6,Medium_SAF
68170,chr14,22400000,22600000,0.343,TRAC,Medium_SAF
68171,chr14,22400000,22600000,0.343,TRAC,Medium_SAF
68173,chr14,22400000,22600000,0.343,DAD1,Medium_SAF
68174,chr14,22400000,22600000,0.343,DAD1,Medium_SAF
68176,chr14,22400000,22600000,0.343,ABHD4,Medium_SAF
68177,chr14,22400000,22600000,0.343,ABHD4,Medium_SAF
68179,chr14,22600000,22800000,0.3875,OXA1L,High_SAF
68181,chr14,22800000,23000000,0.4705,SLC7A7,High_SAF
68183,chr14,22800000,23000000,0.4705,MRPL52,High_SAF
68185,chr14,22800000,23000000,0.4705,MMP14,High_SAF
68187,chr14,22800000,23000000,0.4705,LRP10,High_SAF
68189,chr14,22800000,23000000,0.4705,REM2,High_SAF
68191,chr14,22800000,23000000,0.4705,RBM23,High_SAF
68193,chr14,22800000,23000000,0.4705,PRMT5-AS1,High_SAF
68195,chr14,22800000,23000000,0.4705,PRMT5,High_SAF
68197,chr14,22800000,23000000,0.4705,PRMT5-DT,High_SAF
68199,chr14,22800000,23000000,0.4705,MIR4707,High_SAF
68201,chr14,22800000,23000000,0.4705,HAUS4,High_SAF
68203,chr14,22800000,23000000,0.4705,AJUBA,High_SAF
68205,chr14,23000000,23200000,0.4725,C14orf93,High_SAF
68207,chr14,23000000,23200000,0.4725,PSMB5,High_SAF
68209,chr14,23000000,23200000,0.4725,PSMB11,High_SAF
68211,chr14,23000000,23200000,0.4725,CDH24,High_SAF
68213,chr14,23000000,23200000,0.4725,ACIN1,High_SAF
68215,chr14,23000000,23200000,0.4725,C14orf119,High_SAF
68217,chr14,23000000,23200000,0.4725,CIROP,High_SAF
68219,chr14,23000000,23200000,0.4725,CEBPE,High_SAF
68221,chr14,23000000,23200000,0.4725,SLC7A8,High_SAF
68222,chr14,23000000,23200000,0.4725,SLC7A8,High_SAF
68225,chr14,23200000,23400000,0.461,HOMEZ,High_SAF
68227,chr14,23200000,23400000,0.461,PPP1R3E,High_SAF
68229,chr14,23200000,23400000,0.461,BCL2L2 BCL2L2-PABPN1,High_SAF
68231,chr14,23200000,23400000,0.461,BCL2L2,High_SAF
68233,chr14,23200000,23400000,0.461,PABPN1,High_SAF
68235,chr14,23200000,23400000,0.461,SLC22A17,High_SAF
68237,chr14,23200000,23400000,0.461,EFS,High_SAF
68239,chr14,23200000,23400000,0.461,IL25,High_SAF
68241,chr14,23200000,23400000,0.461,CMTM5,High_SAF
68243,chr14,23200000,23400000,0.461,MYH6,High_SAF
68245,chr14,23400000,23600000,0.4275,MYH7,High_SAF
68247,chr14,23400000,23600000,0.4275,NGDN,High_SAF
68249,chr14,23400000,23600000,0.4275,ZFHX2-AS1,High_SAF
68251,chr14,23400000,23600000,0.4275,THTPA ZFHX2-AS1,High_SAF
68253,chr14,23400000,23600000,0.4275,ZFHX2,High_SAF
68255,chr14,23400000,23600000,0.4275,THTPA,High_SAF
68257,chr14,23400000,23600000,0.4275,AP1G2,High_SAF
68259,chr14,23400000,23600000,0.4275,JPH4,High_SAF
68261,chr14,23600000,23800000,0.344,DHRS2,Medium_SAF
68263,chr14,23800000,24000000,0.3505,DHRS4-AS1,High_SAF
68265,chr14,23800000,24000000,0.3505,DHRS4,High_SAF
68267,chr14,23800000,24000000,0.3505,DHRS4L2,High_SAF
68269,chr14,24000000,24200000,0.436,DHRS4L1,High_SAF
68271,chr14,24000000,24200000,0.436,CARMIL3,High_SAF
68273,chr14,24000000,24200000,0.436,CPNE6,High_SAF
68275,chr14,24000000,24200000,0.436,NRL,High_SAF
68277,chr14,24000000,24200000,0.436,PCK2,High_SAF
68279,chr14,24000000,24200000,0.436,DCAF11,High_SAF
68281,chr14,24000000,24200000,0.436,FITM1,High_SAF
68283,chr14,24000000,24200000,0.436,PSME1,High_SAF
68285,chr14,24000000,24200000,0.436,EMC9,High_SAF
68287,chr14,24000000,24200000,0.436,PSME2,High_SAF
68289,chr14,24000000,24200000,0.436,RNF31,High_SAF
68291,chr14,24000000,24200000,0.436,IRF9,High_SAF
68293,chr14,24000000,24200000,0.436,REC8,High_SAF
68295,chr14,24000000,24200000,0.436,IPO4,High_SAF
68297,chr14,24000000,24200000,0.436,TM9SF1,High_SAF
68299,chr14,24200000,24400000,0.4145,TSSK4,High_SAF
68301,chr14,24200000,24400000,0.4145,CHMP4A,High_SAF
68303,chr14,24200000,24400000,0.4145,MDP1,High_SAF
68305,chr14,24200000,24400000,0.4145,NEDD8 NEDD8-MDP1,High_SAF
68307,chr14,24200000,24400000,0.4145,GMPR2,High_SAF
68309,chr14,24200000,24400000,0.4145,TINF2,High_SAF
68311,chr14,24200000,24400000,0.4145,TGM1,High_SAF
68313,chr14,24200000,24400000,0.4145,RABGGTA,High_SAF
68315,chr14,24200000,24400000,0.4145,NOP9,High_SAF
68317,chr14,24200000,24400000,0.4145,DHRS1,High_SAF
68319,chr14,24200000,24400000,0.4145,CIDEB,High_SAF
68321,chr14,24200000,24400000,0.4145,LTB4R2,High_SAF
68323,chr14,24200000,24400000,0.4145,LTB4R,High_SAF
68325,chr14,24200000,24400000,0.4145,ADCY4,High_SAF
68327,chr14,24200000,24400000,0.4145,RIPK3,High_SAF
68329,chr14,24200000,24400000,0.4145,NFATC4,High_SAF
68331,chr14,24200000,24400000,0.4145,NYNRIN,High_SAF
68333,chr14,24400000,24600000,0.2685,CBLN3,Medium_SAF
68334,chr14,24400000,24600000,0.2685,CBLN3,Medium_SAF
68337,chr14,24400000,24600000,0.2685,KHNYN,Medium_SAF
68338,chr14,24400000,24600000,0.2685,KHNYN,Medium_SAF
68341,chr14,24400000,24600000,0.2685,SDR39U1,Medium_SAF
68342,chr14,24400000,24600000,0.2685,SDR39U1,Medium_SAF
68345,chr14,24400000,24600000,0.2685,LOC101927045,Medium_SAF
68346,chr14,24400000,24600000,0.2685,LOC101927045,Medium_SAF
68349,chr14,24400000,24600000,0.2685,CMA1,Medium_SAF
68350,chr14,24400000,24600000,0.2685,CMA1,Medium_SAF
68353,chr14,24400000,24600000,0.2685,CTSG,Medium_SAF
68354,chr14,24400000,24600000,0.2685,CTSG,Medium_SAF
68357,chr14,24600000,24800000,0.171,GZMH,Medium_SAF
68359,chr14,24600000,24800000,0.171,GZMB,Medium_SAF
68361,chr14,25000000,25200000,0.1255,STXBP6,Medium_SAF
68362,chr14,25000000,25200000,0.1255,STXBP6,Medium_SAF
68365,chr14,25200000,25400000,0.109,HMGN2P6,Medium_SAF
68367,chr14,26400000,26600000,0.0605,NOVA1,Medium_SAF
68368,chr14,26400000,26600000,0.0605,NOVA1,Medium_SAF
68371,chr14,26800000,27000000,0.0535,MIR4307HG,Medium_SAF
68373,chr14,27600000,27800000,0.0515,LINC00645,Medium_SAF
68375,chr14,27800000,28000000,0.0445,MIR3171HG,Medium_SAF
68377,chr14,28200000,28400000,0.045,BNIP3P1,Medium_SAF
68379,chr14,28400000,28600000,0.048,RPL26P3,Medium_SAF
68381,chr14,28600000,28800000,0.0605,LINC02300,Medium_SAF
68383,chr14,28600000,28800000,0.0605,FOXG1-AS1,Medium_SAF
68385,chr14,28600000,28800000,0.0605,LINC01551,Medium_SAF
68387,chr14,28600000,28800000,0.0605,FOXG1,Medium_SAF
68389,chr14,28600000,28800000,0.0605,LINC02282,Medium_SAF
68391,chr14,28800000,29000000,0.0685,LINC02327,Medium_SAF
68393,chr14,29800000,30000000,0.0795,PRKD1,Medium_SAF
68395,chr14,30400000,30600000,0.1225,G2E3,Medium_SAF
68396,chr14,30400000,30600000,0.1225,G2E3,Medium_SAF
68399,chr14,30600000,30800000,0.189,SCFD1,Medium_SAF
68400,chr14,30600000,30800000,0.189,SCFD1,Medium_SAF
68403,chr14,30800000,31000000,0.228,COCH,Medium_SAF
68405,chr14,30800000,31000000,0.228,STRN3,Medium_SAF
68407,chr14,31000000,31200000,0.2585,AP4S1,Medium_SAF
68409,chr14,31000000,31200000,0.2585,HECTD1,Medium_SAF
68411,chr14,31200000,31400000,0.2,HEATR5A,Medium_SAF
68413,chr14,31400000,31600000,0.1215,GPR33,Medium_SAF
68415,chr14,31400000,31600000,0.1215,NUBPL,Medium_SAF
68417,chr14,31400000,31600000,0.1215,DTD2,Medium_SAF
68419,chr14,31800000,32000000,0.081,LINC02313,Medium_SAF
68421,chr14,32000000,32200000,0.0975,ARHGAP5,Medium_SAF
68423,chr14,32000000,32200000,0.0975,ARHGAP5-AS1,Medium_SAF
68425,chr14,32200000,32400000,0.0795,RNU6-7,Medium_SAF
68427,chr14,32200000,32400000,0.0795,AKAP6,Medium_SAF
68429,chr14,32400000,32600000,0.0785,MTCO1P2,Medium_SAF
68431,chr14,32800000,33000000,0.0725,NPAS3,Medium_SAF
68432,chr14,32800000,33000000,0.0725,NPAS3,Medium_SAF
68433,chr14,32800000,33000000,0.0725,NPAS3,Medium_SAF
68437,chr14,33800000,34000000,0.0995,EGLN3,Medium_SAF
68438,chr14,33800000,34000000,0.0995,EGLN3,Medium_SAF
68439,chr14,33800000,34000000,0.0995,EGLN3,Medium_SAF
68443,chr14,34000000,34200000,0.1155,EGLN3-AS1,Medium_SAF
68445,chr14,34400000,34600000,0.312,SPTSSA,Medium_SAF
68447,chr14,34400000,34600000,0.312,RPL23AP71,Medium_SAF
68449,chr14,34400000,34600000,0.312,EAPP,Medium_SAF
68451,chr14,34600000,34800000,0.3475,SNX6,High_SAF
68453,chr14,34600000,34800000,0.3475,RPL23AP8,High_SAF
68455,chr14,34600000,34800000,0.3475,CFL2,High_SAF
68457,chr14,34600000,34800000,0.3475,RPL12P6,High_SAF
68459,chr14,34600000,34800000,0.3475,BAZ1A,High_SAF
68461,chr14,34800000,35000000,0.3355,BAZ1A-AS1,Medium_SAF
68463,chr14,34800000,35000000,0.3355,SRP54-AS1,Medium_SAF
68465,chr14,34800000,35000000,0.3355,SRP54,Medium_SAF
68467,chr14,35000000,35200000,0.322,FAM177A1,Medium_SAF
68469,chr14,35000000,35200000,0.322,PRORP,Medium_SAF
68471,chr14,35000000,35200000,0.322,PPP2R3C,Medium_SAF
68473,chr14,35200000,35400000,0.284,PSMA6,Medium_SAF
68475,chr14,35400000,35600000,0.216,NFKBIA,Medium_SAF
68476,chr14,35400000,35600000,0.216,NFKBIA,Medium_SAF
68479,chr14,35400000,35600000,0.216,RPS3AP4,Medium_SAF
68481,chr14,35400000,35600000,0.216,INSM2,Medium_SAF
68483,chr14,35600000,35800000,0.2055,RALGAPA1,Medium_SAF
68485,chr14,35800000,36000000,0.19,NUTF2P2,Medium_SAF
68487,chr14,35800000,36000000,0.19,BRMS1L,Medium_SAF
68489,chr14,36000000,36200000,0.185,PTCSC3,Medium_SAF
68491,chr14,36200000,36400000,0.1425,MBIP,Medium_SAF
68492,chr14,36200000,36400000,0.1425,MBIP,Medium_SAF
68493,chr14,36200000,36400000,0.1425,MBIP,Medium_SAF
68497,chr14,36400000,36600000,0.1195,SFTA3,Medium_SAF
68499,chr14,36400000,36600000,0.1195,NKX2-1,Medium_SAF
68501,chr14,36400000,36600000,0.1195,NKX2-8,Medium_SAF
68503,chr14,36600000,36800000,0.1045,PAX9,Medium_SAF
68505,chr14,37000000,37200000,0.0975,SLC25A21-AS1,Medium_SAF
68507,chr14,37000000,37200000,0.0975,SLC25A21,Medium_SAF
68509,chr14,37000000,37200000,0.0975,MIPOL1,Medium_SAF
68511,chr14,37400000,37600000,0.0665,FOXA1,Medium_SAF
68513,chr14,37400000,37600000,0.0665,TTC6,Medium_SAF
68515,chr14,37800000,38000000,0.064,LINC00517,Medium_SAF
68518,chr14,38200000,38400000,0.06,SSTR1,Medium_SAF
68519,chr14,38200000,38400000,0.06,SSTR1,Medium_SAF
68520,chr14,38200000,38400000,0.06,SSTR1,Medium_SAF
68524,chr14,38200000,38400000,0.06,CLEC14A,Medium_SAF
68526,chr14,38600000,38800000,0.058,LINC00639,Medium_SAF
68528,chr14,39000000,39200000,0.1445,SEC23A,Medium_SAF
68530,chr14,39000000,39200000,0.1445,SEC23A-AS1,Medium_SAF
68532,chr14,39000000,39200000,0.1445,GEMIN2,Medium_SAF
68534,chr14,39000000,39200000,0.1445,TRAPPC6B,Medium_SAF
68536,chr14,39000000,39200000,0.1445,PNN,Medium_SAF
68538,chr14,39200000,39400000,0.096,MIA2,Medium_SAF
68540,chr14,39200000,39400000,0.096,MIA2-AS1,Medium_SAF
68542,chr14,39400000,39600000,0.051,FBXO33,Medium_SAF
68543,chr14,39400000,39600000,0.051,FBXO33,Medium_SAF
68546,chr14,41600000,41800000,0.0175,LRFN5,Low_SAF
68547,chr14,41600000,41800000,0.0175,LRFN5,Low_SAF
68550,chr14,43200000,43400000,0.018,HNRNPUP1,Low_SAF
68552,chr14,44400000,44600000,0.02,FSCB,Low_SAF
68553,chr14,44400000,44600000,0.02,FSCB,Low_SAF
68556,chr14,44600000,44800000,0.0205,LINC02302,Low_SAF
68558,chr14,44800000,45000000,0.0455,C14orf28,Medium_SAF
68561,chr14,44800000,45000000,0.0455,KLHL28,Medium_SAF
68564,chr14,44800000,45000000,0.0455,TOGARAM1,Medium_SAF
68567,chr14,45000000,45200000,0.192,PRPF39,Medium_SAF
68569,chr14,45000000,45200000,0.192,SNORD127,Medium_SAF
68571,chr14,45000000,45200000,0.192,FKBP3,Medium_SAF
68573,chr14,45000000,45200000,0.192,FANCM,Medium_SAF
68575,chr14,45200000,45400000,0.0495,MIS18BP1,Medium_SAF
68576,chr14,45200000,45400000,0.0495,MIS18BP1,Medium_SAF
68578,chr14,45600000,45800000,0.028,LINC02303,Medium_SAF
68580,chr14,45800000,46000000,0.029,LINC00871,Medium_SAF
68582,chr14,46600000,46800000,0.0135,RPL10L,Low_SAF
68584,chr14,47200000,47400000,0.02,RPL13AP2,Low_SAF
68586,chr14,47200000,47400000,0.02,MDGA2,Low_SAF
68587,chr14,47200000,47400000,0.02,MDGA2,Low_SAF
68588,chr14,47200000,47400000,0.02,MDGA2,Low_SAF
68592,chr14,49400000,49600000,0.108,RPS29,Medium_SAF
68594,chr14,49400000,49600000,0.108,RN7SL1,Medium_SAF
68596,chr14,49400000,49600000,0.108,LRR1,Medium_SAF
68598,chr14,49600000,49800000,0.2865,RPL36AL,Medium_SAF
68600,chr14,49600000,49800000,0.2865,MGAT2,Medium_SAF
68602,chr14,49600000,49800000,0.2865,DNAAF2,Medium_SAF
68604,chr14,49600000,49800000,0.2865,POLE2,Medium_SAF
68606,chr14,49600000,49800000,0.2865,KLHDC1,Medium_SAF
68608,chr14,49600000,49800000,0.2865,KLHDC2,Medium_SAF
68610,chr14,49800000,50000000,0.307,NEMF,Medium_SAF
68612,chr14,49800000,50000000,0.307,RN7SL3,Medium_SAF
68614,chr14,49800000,50000000,0.307,RN7SL2,Medium_SAF
68616,chr14,49800000,50000000,0.307,ARF6,Medium_SAF
68618,chr14,49800000,50000000,0.307,LINC01588,Medium_SAF
68620,chr14,50000000,50200000,0.281,VCPKMT,Medium_SAF
68622,chr14,50000000,50200000,0.281,SOS2,Medium_SAF
68624,chr14,50200000,50400000,0.3095,L2HGDH,Medium_SAF
68626,chr14,50200000,50400000,0.3095,DMAC2L,Medium_SAF
68628,chr14,50200000,50400000,0.3095,CDKL1,Medium_SAF
68630,chr14,50400000,50600000,0.2695,MAP4K5,Medium_SAF
68632,chr14,50400000,50600000,0.2695,ATL1,Medium_SAF
68634,chr14,50600000,50800000,0.2415,SAV1,Medium_SAF
68636,chr14,50600000,50800000,0.2415,NIN,Medium_SAF
68638,chr14,50800000,51000000,0.228,ABHD12B,Medium_SAF
68640,chr14,50800000,51000000,0.228,PYGL,Medium_SAF
68642,chr14,50800000,51000000,0.228,LOC400212,Medium_SAF
68644,chr14,51000000,51200000,0.1795,TRIM9,Medium_SAF
68646,chr14,51200000,51400000,0.1505,TMX1,Medium_SAF
68648,chr14,51200000,51400000,0.1505,LINC02310,Medium_SAF
68650,chr14,51400000,51600000,0.1175,FRMD6,Medium_SAF
68652,chr14,51400000,51600000,0.1175,FRMD6-AS2,Medium_SAF
68654,chr14,51600000,51800000,0.1185,FRMD6-AS1,Medium_SAF
68656,chr14,51800000,52000000,0.1205,GNG2,Medium_SAF
68658,chr14,51800000,52000000,0.1205,RTRAF,Medium_SAF
68660,chr14,52000000,52200000,0.114,NID2,Medium_SAF
68662,chr14,52200000,52400000,0.1305,PTGDR,Medium_SAF
68664,chr14,52200000,52400000,0.1305,PTGER2,Medium_SAF
68666,chr14,52400000,52600000,0.135,TXNDC16,Medium_SAF
68668,chr14,52400000,52600000,0.135,GPR137C,Medium_SAF
68670,chr14,52600000,52800000,0.1975,ERO1A,Medium_SAF
68672,chr14,52600000,52800000,0.1975,PSMC6,Medium_SAF
68674,chr14,52600000,52800000,0.1975,STYX,Medium_SAF
68676,chr14,52600000,52800000,0.1975,GNPNAT1,Medium_SAF
68678,chr14,52800000,53000000,0.2405,FERMT2,Medium_SAF
68680,chr14,53000000,53200000,0.134,DDHD1,Medium_SAF
68682,chr14,53800000,54000000,0.107,LINC02331,Medium_SAF
68684,chr14,53800000,54000000,0.107,BMP4,Medium_SAF
68686,chr14,54200000,54400000,0.1205,CDKN3,Medium_SAF
68688,chr14,54400000,54600000,0.2125,CNIH1,Medium_SAF
68690,chr14,54400000,54600000,0.2125,GMFB,Medium_SAF
68692,chr14,54400000,54600000,0.2125,CGRRF1,Medium_SAF
68694,chr14,54400000,54600000,0.2125,SAMD4A,Medium_SAF
68696,chr14,54600000,54800000,0.1965,SAMD4A-AS1,Medium_SAF
68698,chr14,54800000,55000000,0.301,GCH1,Medium_SAF
68700,chr14,55000000,55200000,0.326,WDHD1,Medium_SAF
68702,chr14,55000000,55200000,0.326,SOCS4,Medium_SAF
68704,chr14,55000000,55200000,0.326,SOCS4 SOCS6,Medium_SAF
68706,chr14,55000000,55200000,0.326,MAPK1IP1L,Medium_SAF
68708,chr14,55000000,55200000,0.326,LGALS3,Medium_SAF
68710,chr14,55000000,55200000,0.326,DLGAP5,Medium_SAF
68712,chr14,55200000,55400000,0.2895,FBXO34,Medium_SAF
68714,chr14,55400000,55600000,0.197,ATG14,Medium_SAF
68716,chr14,55400000,55600000,0.197,TBPL2,Medium_SAF
68718,chr14,55400000,55600000,0.197,RPL7AP4,Medium_SAF
68720,chr14,55400000,55600000,0.197,KTN1,Medium_SAF
68722,chr14,55400000,55600000,0.197,KTN1-AS1,Medium_SAF
68724,chr14,55600000,55800000,0.166,LINC00520,Medium_SAF
68726,chr14,56000000,56200000,0.1145,PELI2,Medium_SAF
68727,chr14,56000000,56200000,0.1145,PELI2,Medium_SAF
68730,chr14,56400000,56600000,0.131,TMEM260,Medium_SAF
68732,chr14,56800000,57000000,0.138,OTX2,Medium_SAF
68734,chr14,56800000,57000000,0.138,OTX2-AS1,Medium_SAF
68735,chr14,56800000,57000000,0.138,OTX2-AS1,Medium_SAF
68736,chr14,56800000,57000000,0.138,OTX2-AS1,Medium_SAF
68737,chr14,56800000,57000000,0.138,OTX2-AS1,Medium_SAF
68742,chr14,57200000,57400000,0.113,AP5M1,Medium_SAF
68744,chr14,57200000,57400000,0.113,EXOC5,Medium_SAF
68746,chr14,57200000,57400000,0.113,NAA30,Medium_SAF
68748,chr14,57400000,57600000,0.104,CCDC198,Medium_SAF
68750,chr14,57400000,57600000,0.104,SLC35F4,Medium_SAF
68752,chr14,58000000,58200000,0.1245,UBA52P3,Medium_SAF
68755,chr14,58000000,58200000,0.1245,ARMH4,Medium_SAF
68758,chr14,58200000,58400000,0.185,ACTR10,Medium_SAF
68760,chr14,58200000,58400000,0.185,PSMA3,Medium_SAF
68762,chr14,58200000,58400000,0.185,PSMA3-AS1,Medium_SAF
68764,chr14,58200000,58400000,0.185,ARMH4 PSMA3-AS1,Medium_SAF
68766,chr14,58200000,58400000,0.185,ARID4A,Medium_SAF
68768,chr14,58200000,58400000,0.185,TOMM20L,Medium_SAF
68770,chr14,58400000,58600000,0.1055,TIMM9,Medium_SAF
68772,chr14,58400000,58600000,0.1055,KIAA0586,Medium_SAF
68774,chr14,58600000,58800000,0.085,DACT1,Medium_SAF
68776,chr14,58600000,58800000,0.085,LINC01500,Medium_SAF
68777,chr14,58600000,58800000,0.085,LINC01500,Medium_SAF
68780,chr14,59000000,59200000,0.0775,DAAM1,Medium_SAF
68782,chr14,59400000,59600000,0.0605,GPR135,Medium_SAF
68784,chr14,59400000,59600000,0.0605,L3HYPDH,Medium_SAF
68786,chr14,59400000,59600000,0.0605,JKAMP,Medium_SAF
68788,chr14,59400000,59600000,0.0605,CCDC175,Medium_SAF
68790,chr14,59600000,59800000,0.0465,RTN1,Medium_SAF
68792,chr14,59800000,60000000,0.0555,LRRC9,Medium_SAF
68794,chr14,60000000,60200000,0.053,PCNX4,Medium_SAF
68796,chr14,60000000,60200000,0.053,DHRS7,Medium_SAF
68798,chr14,60200000,60400000,0.0595,LOC101927702,Medium_SAF
68800,chr14,60200000,60400000,0.0595,PPM1A,Medium_SAF
68801,chr14,60200000,60400000,0.0595,PPM1A,Medium_SAF
68804,chr14,60200000,60400000,0.0595,RBM8B,Medium_SAF
68806,chr14,60400000,60600000,0.065,C14orf39,Medium_SAF
68808,chr14,60400000,60600000,0.065,SIX6,Medium_SAF
68810,chr14,60600000,60800000,0.0895,SIX1,Medium_SAF
68812,chr14,60600000,60800000,0.0895,SIX4,Medium_SAF
68814,chr14,60600000,60800000,0.0895,MNAT1,Medium_SAF
68816,chr14,60800000,61000000,0.0785,TRMT5,Medium_SAF
68818,chr14,60800000,61000000,0.0785,SLC38A6,Medium_SAF
68820,chr14,61000000,61200000,0.08,PRKCH,Medium_SAF
68822,chr14,61200000,61400000,0.074,TMEM30B,Medium_SAF
68823,chr14,61200000,61400000,0.074,TMEM30B,Medium_SAF
68826,chr14,61400000,61600000,0.0635,LINC01303,Medium_SAF
68828,chr14,61400000,61600000,0.0635,LINC03033,Medium_SAF
68830,chr14,61600000,61800000,0.089,HIF1A,Medium_SAF
68832,chr14,61600000,61800000,0.089,HIF1A-AS1,Medium_SAF
68834,chr14,61600000,61800000,0.089,HIF1A-AS3,Medium_SAF
68836,chr14,61600000,61800000,0.089,SNAPC1,Medium_SAF
68838,chr14,61800000,62000000,0.051,SYT16,Medium_SAF
68840,chr14,61800000,62000000,0.051,COX4I1P1,Medium_SAF
68842,chr14,62000000,62200000,0.0385,SERTAD4BP,Medium_SAF
68844,chr14,63000000,63200000,0.039,KCNH5,Medium_SAF
68846,chr14,63200000,63400000,0.0735,RHOJ,Medium_SAF
68848,chr14,63200000,63400000,0.0735,GPHB5,Medium_SAF
68850,chr14,63400000,63600000,0.1525,PPP2R5E,Medium_SAF
68852,chr14,63600000,63800000,0.1685,HSPE1P2,Medium_SAF
68854,chr14,63600000,63800000,0.1685,WDR89,Medium_SAF
68856,chr14,63600000,63800000,0.1685,SGPP1,Medium_SAF
68858,chr14,63600000,63800000,0.1685,SYNE2,Medium_SAF
68859,chr14,63600000,63800000,0.1685,SYNE2,Medium_SAF
68860,chr14,63600000,63800000,0.1685,SYNE2,Medium_SAF
68864,chr14,64200000,64400000,0.2515,ESR2,Medium_SAF
68866,chr14,64200000,64400000,0.2515,TEX21P,Medium_SAF
68868,chr14,64200000,64400000,0.2515,MTHFD1,Medium_SAF
68870,chr14,64400000,64600000,0.328,AKAP5,Medium_SAF
68872,chr14,64400000,64600000,0.328,ZBTB1,Medium_SAF
68874,chr14,64400000,64600000,0.328,ZBTB25,Medium_SAF
68876,chr14,64400000,64600000,0.328,HSPA2,Medium_SAF
68878,chr14,64400000,64600000,0.328,HSPA2-AS1,Medium_SAF
68880,chr14,64400000,64600000,0.328,PPP1R36,Medium_SAF
68882,chr14,64600000,64800000,0.2565,PLEKHG3,Medium_SAF
68883,chr14,64600000,64800000,0.2565,PLEKHG3,Medium_SAF
68886,chr14,64600000,64800000,0.2565,SPTB,Medium_SAF
68888,chr14,64800000,65000000,0.25,CHURC1 CHURC1-FNTB,Medium_SAF
68890,chr14,64800000,65000000,0.25,CHURC1,Medium_SAF
68892,chr14,64800000,65000000,0.25,GPX2,Medium_SAF
68894,chr14,64800000,65000000,0.25,RAB15,Medium_SAF
68896,chr14,64800000,65000000,0.25,FNTB,Medium_SAF
68898,chr14,65000000,65200000,0.184,MAX,Medium_SAF
68900,chr14,65200000,65400000,0.1355,LINC02324,Medium_SAF
68901,chr14,65200000,65400000,0.1355,LINC02324,Medium_SAF
68903,chr14,65400000,65600000,0.112,FUT8,Medium_SAF
68905,chr14,65400000,65600000,0.112,FUT8-AS1,Medium_SAF
68907,chr14,66000000,66200000,0.086,YBX1P1,Medium_SAF
68909,chr14,66000000,66200000,0.086,LINC02290,Medium_SAF
68911,chr14,66400000,66600000,0.072,CCDC196,Medium_SAF
68913,chr14,66400000,66600000,0.072,GPHN,Medium_SAF
68915,chr14,67000000,67200000,0.0865,GARIN2,Medium_SAF
68918,chr14,67200000,67400000,0.1485,PALS1,Medium_SAF
68920,chr14,67200000,67400000,0.1485,ATP6V1D,Medium_SAF
